query_img_id,gt_lat,gt_lon,nearest_gallery_img_id,nearest_gallery_lat,nearest_gallery_lon,nearest_haversine_km
10201275523.jpg,43.649708,-79.365637,c4_bf_976567049.jpg,43.649036,-79.367233,0.1488415635142976
7289030198.jpg,40.740067,-73.985495,fb_b4_8243472430.jpg,40.740648,-73.984926,0.08045213001694579
4572998878.jpg,42.33719,-71.047843,56_61_2591079259.jpg,42.347465,-71.044387,1.1763410173510385
2764520341.jpg,45.439357,12.333354,97_24_399918190.jpg,45.438935,12.335586,0.18082498497424943
4224177264.jpg,22.280847,114.172041,d3_29_8420019156.jpg,22.27893,114.169235,0.35873052832135227
7196543710.jpg,-34.885742,138.604736,24_d2_3471174538.jpg,-34.897899,138.585006,2.2519967436930104
2578705815.jpg,44.653512,-123.044643,d0_ef_3437501998.jpg,44.63762,-123.105561,5.145273901784848
3320208977.jpg,29.819348,-81.325092,21_42_2143424750.jpg,29.81488,-81.347064,2.18085620270789
6148238788.jpg,51.799273,87.372894,34_bb_6125407098.jpg,51.74882,87.55854599999998,13.9899342589899
9317551405.jpg,38.867205,-77.045595,6c_7b_7505372574.jpg,38.862411,-77.049142,0.6148191946134729
2971664261.jpg,48.136709,11.565341,4d_09_10228288024.jpg,48.13681500000001,11.564932,0.03264315890753077
3141231450.jpg,22.432847,114.118788,49_f8_3140392396.jpg,22.432847,114.118788,0.0
3222715183.jpg,52.448235,-1.566066,9c_79_3278532550.jpg,52.448137,-1.565852,0.018182916074478243
9047721345.jpg,43.679232,10.34882,d8_f1_3870931335.jpg,43.712618,10.39298,5.141285372007873
8063920174.jpg,-8.392478,115.28424,1d_a0_3637012941.jpg,-8.422872,115.312816,4.604785528903655
4684204212.jpg,37.782166,-122.401334,16_95_2292076419.jpg,37.783248,-122.400913,0.12568970236899676
2939073272.jpg,26.103065,-80.15319,0f_37_4295042802.jpg,26.118866,-80.144233,1.9665231602579516
7925056016.jpg,50.109166,8.678833,41_c4_8923490600.jpg,50.107925,8.674821000000001,0.31846618038868707
5955415539.jpg,29.278613,-94.829177,4b_4d_8156468684.jpg,29.279062,-94.80257,2.5860474242387275
7111005721.jpg,34.989036,135.76765,40_e1_8657530354.jpg,34.987277,135.758144,0.8895783301114722
4710501494.jpg,4.61497,-74.071176,d8_cc_2920978097.jpg,4.616806,-74.084587,1.501881981393245
5653220171.jpg,58.634969,16.795778,35_3a_9570267649.jpg,58.808196,17.366466,38.28314273884769
10593624805.jpg,48.862173,2.394075,38_1b_5869604598.jpg,48.858748,2.392358,0.40117988938785415
5377288276.jpg,37.780755,-122.512321,33_38_10131653424.jpg,37.780666,-122.512167,0.016781768450073568
